logFC,logCPM,F,PValue,FDR,Gene,rank
-0.177682635102776,1.53753707886552,1.17093441159402,0.281701863036696,0.396820412835346,MIR324,-0.550210280795976
-0.106022777214276,5.67332247169298,1.19197395966582,0.281269763728157,0.396313807063255,DLG5,-0.550876951630744
-0.292800542822171,4.98492286748181,1.19819733424634,0.280041429979968,0.394922198806301,ZNF589,-0.552777713369671
-0.0863776853786829,4.17072922182525,1.19849326526623,0.280010608612913,0.394912675444445,TBP,-0.55282551446217
-0.217350902220825,1.6259280450109,1.18084343431346,0.279970284354457,0.394912675444445,WNT16,-0.552888061606846
-0.103309540939262,5.55239679554277,1.19910713177115,0.279855757838813,0.394912675444445,FAM83B,-0.5530657533565
-0.0590949577952614,5.01274121730185,1.1997588566126,0.279731946989312,0.394825099888226,GXYLT1,-0.553257931880624
-0.0699675774653786,4.06327503253251,1.19994690583914,0.279731704514114,0.394825099888226,CGRRF1,-0.553258308332749
-0.0894900005432861,3.68264135808601,1.20122131995151,0.279527682556317,0.39467259404389,WDSUB1,-0.5535751760204
-0.151378412288414,4.46624456821126,1.20197011258196,0.27930888954967,0.394397612713509,ABTB2,-0.55391524181088
-0.0763375351416491,5.84450991954119,1.20258343273479,0.279168221733084,0.394266843019146,RETREG3,-0.554134019829109
-0.200672537612347,3.14086084313594,1.20466556817228,0.278946221635355,0.394021143646083,ARHGAP33,-0.554479516791806
-0.0643899064279158,6.24657168330142,1.20419293909598,0.278850214897634,0.393953360258341,DYNLRB1,-0.554629016480576
-0.207091217207418,1.54050573079543,1.18810072475271,0.278231361732809,0.393180620386869,GRIK1,-0.555593918701092
-0.0899164285184289,4.8117357244691,1.20746289282027,0.278218690142041,0.393180620386869,ANAPC2,-0.555613698380975
-0.140472733541157,2.2049717921495,1.2046100089159,0.277842323787405,0.392808955615996,PKDREJ,-0.556201597377157
-0.127312986869494,2.47689317136913,1.20918939955871,0.277661243013657,0.392611657649783,LINC01011,-0.556484736454215
-0.118936307812434,4.30778670478217,1.21210015451891,0.277327885494585,0.392207890466743,TARS3,-0.557006459641241
-0.0816543847328586,4.7168108111732,1.2135168424137,0.277036393294911,0.391896986049047,KAT8,-0.557463175451934
-0.0590355413509041,4.32201911736002,1.21454061793,0.27685076465078,0.391668162302983,SGK3,-0.557754272646338
-0.146155393718445,7.80020992682208,1.21479068816132,0.276773596337413,0.391594676273817,ARGLU1,-0.557875343087784
-0.197584625470311,1.54803581940899,1.19550126616579,0.276766663679924,0.391594676273817,PCDHB2,-0.557886221483125
-0.260787321047768,3.5862366830641,1.21587022843575,0.276676097888448,0.391594676273817,KLF8,-0.558028358038409
-0.16512188468718,1.95080694329686,1.20580949212671,0.276542149455465,0.391501603819265,HHIP-AS1,-0.558238665875217
-0.0897164180448979,4.70699363632833,1.21845089142267,0.276076214585976,0.390943171565262,CIAO3,-0.558971008496681
-0.155555032956832,6.35752119568971,1.21891737925021,0.275972164535653,0.390829559442517,PSMA3-AS1,-0.559134720102188
-0.118222977054115,5.08181218033834,1.22043195832469,0.275685253894616,0.390490646227802,ALDH3B1,-0.559586463214032
-0.138935964638715,5.44258321229857,1.22227875214261,0.275324052050446,0.390012694987803,PKD1,-0.560155847391589
-0.164391826797079,4.63715453943972,1.22282126871274,0.275231149313568,0.389914755477209,GZMA,-0.560302416332406
-0.116497229043606,4.93274731842532,1.2230877242419,0.27517311347017,0.389866198585489,DDAH2,-0.560394002275097
-0.21895254284539,1.8040807880305,1.21038534502263,0.274900980113785,0.389547912747818,KCNJ14,-0.560823711748931
-0.214953971296736,1.94172006925168,1.2159428248712,0.274495971290107,0.389108414421431,VWA5B2,-0.561464025200466
-0.175183960501601,2.15332681971831,1.22230394489655,0.274186883480943,0.388737439225379,NKD2,-0.561953324776626
-0.245056526119686,1.68235660812001,1.2111340924788,0.274163277603914,0.388737439225379,SORL1-AS1,-0.561990716585248
-0.0729052818159791,5.48792146621464,1.230487398745,0.273740825313803,0.388205657886679,ARID4A,-0.562660427703826
-0.163241712708361,5.88902630750359,1.23050252563834,0.273735946987012,0.388205657886679,SLC2A13,-0.562668167321335
-0.158826355225555,4.99577541807168,1.23090756593647,0.273665121946913,0.388165397726914,ZNF875,-0.562780548995442
-0.258361247961951,2.35565273540515,1.22863988178763,0.273584737558843,0.38808492901059,ANKRD24,-0.562908134213838
-0.0942368871688273,3.70891951012632,1.23199009515553,0.273538060432844,0.388052264878273,ZCCHC4,-0.562982236840802
-0.0963321246043737,3.27479411873306,1.23244042535848,0.273535474381128,0.388052264878273,ZNF155,-0.562986342716588
-0.182170523560153,3.11661915546552,1.23366224825359,0.273322571221156,0.38784716324455,ZNF793,-0.563324502401614
-0.252910060488122,2.23432101423169,1.23059305774972,0.272851020983732,0.387352562769509,ZNF727,-0.5640744167873
-0.135545982499546,3.10571139283377,1.23663326126232,0.272756718007651,0.387278662951674,CD99P1,-0.564224543919375
-0.329663724955507,1.57344236343428,1.21733528859335,0.272530848298828,0.386991446030911,TMEM72,-0.564584331964592
-0.0660252035445326,5.52765161032412,1.23818718529531,0.272266439355231,0.386716389970623,MEPCE,-0.565005888227035
-0.0762319628429028,4.91944728409382,1.23848969658957,0.272215123716173,0.386676976013762,SCRN3,-0.565087749948187
-0.103028288527559,5.36973931360977,1.23856168615585,0.272196137917218,0.386676976013762,RAD9A,-0.565118041120707
-0.200554015509475,1.95366593411079,1.2284510609809,0.272126863447781,0.386652024199099,ADGRB3,-0.565228584014909
-0.0749604713920605,5.82260492692498,1.24219703606594,0.271501291852331,0.385896846562115,EGFR,-0.566228099618397
-0.127255674060192,4.75461481974212,1.24246861387112,0.271460800991568,0.385872721360968,ZNF248,-0.566292873780945
-0.121365454191617,5.70274511057688,1.24868944656719,0.270271243087989,0.384448249379084,SH3RF1,-0.568200160859149
-0.1609279626531,2.84552773780908,1.25029301242827,0.27013346085783,0.384285575321249,LRRC3,-0.568421617345823
-0.0733220758436832,5.15027487013671,1.25026589012327,0.26997767282434,0.38409725619542,ZNF252P,-0.56867215054519
-0.0603703295204137,5.2581904796939,1.25375005557599,0.269320032306791,0.383394333688168,SMAP1,-0.569731342107478
-0.188825487387597,4.74218366639148,1.25385904208089,0.269307597715526,0.383394333688168,C12orf75,-0.569751394084283
-0.142893896498959,3.66233398151155,1.25631007792731,0.268932032553217,0.382974899334594,ZNRF3,-0.570357465785006
-0.0919784159831024,3.22800700472291,1.25804366560725,0.26869146233349,0.382698742531936,ZC3H11B,-0.57074613304715
-0.194353038918704,5.23070153556105,1.25847216536167,0.268433890648822,0.38239827033911,TNXB,-0.571162653955348
-0.230006328723585,1.85887966532716,1.24900901021498,0.267713239597238,0.381537291349907,LINC00106,-0.572330150509585
-0.0869945415956383,6.81829857795062,1.26289524463255,0.267600769123952,0.381443264684719,LPIN2,-0.572512642676232
-0.0597938342059848,6.0660698619038,1.26309399494713,0.267564970350282,0.381425372155294,UBE4B,-0.572570745087279
-0.187794362605713,3.98653006000331,1.26510547784184,0.267243382215782,0.381112425770808,NUTM2B-AS1,-0.573093040479348
-0.227795895141197,4.41729873332359,1.26513264719991,0.267208349620319,0.381112425770808,ASAH2B,-0.573149975323082
-0.0826636033447742,3.57924874799873,1.26640633688675,0.2670603182984,0.380964131830176,IBA57,-0.573390637715484
-0.0634405717899997,7.58902148090263,1.2662453554263,0.266976035114028,0.380949889916599,IRF2BP2,-0.573527720975679
-0.25229021032173,1.65486230353128,1.24819865638164,0.266869616619764,0.380864283682447,SMIM10L2A,-0.573700868271318
-0.0697873230228286,4.17265282260278,1.26974868569686,0.266363400121266,0.380241053522685,ZACN,-0.574525449987336
-0.0529582309280964,5.28955460177312,1.27319519672546,0.265692984158314,0.379466226064448,SVIP,-0.575619913341165
-0.266014222766671,1.61992222254835,1.25389455174547,0.265648635684955,0.379451798930856,TMPRSS6,-0.575692410192855
-0.253530430390324,2.09672882601743,1.26615697922163,0.265598266666656,0.379412881722662,METTL27,-0.575774763564422
-0.166020945553305,2.4726814832292,1.27679902439691,0.264795150991876,0.378463313368877,CXorf65,-0.577089972090165
-0.144738497101124,3.16116215127514,1.28078797237464,0.264482464355925,0.378082268265553,DOC2A,-0.577603117148332
-0.047693699167373,5.80235909769376,1.27979165166133,0.264473609512378,0.378082268265553,ASCC2,-0.577617657522784
-0.0720450602297908,4.74749200352062,1.28002877105033,0.264441292026058,0.378082268265553,NDUFV3,-0.577670729599044
-0.188715774759337,4.1295312756043,1.28485165498542,0.263585247438137,0.376996752088995,NSFP1,-0.579078900358387
-0.0453347833568515,5.96295601200731,1.2856751916548,0.263394303521285,0.376756493084931,KCMF1,-0.579393621842056
-0.141981338984521,4.9211653636865,1.28689417241713,0.263180099620071,0.376514440159464,ZNF780B,-0.579746953021377
-0.262703554742378,1.94465526376841,1.27561790751898,0.263146957142446,0.376501157376461,CIART,-0.579801647512124
-0.130993374035423,4.73785653890598,1.28726334386396,0.263116324546705,0.376501157376461,TJAP1,-0.579852206111876
-0.121501974487043,6.02843818228974,1.29019274034819,0.262569681726673,0.375937464028905,KIF16B,-0.580755422263909
-0.252872198311748,5.91864723362464,1.29175397855147,0.262285926585851,0.375629526352504,NPIPB4,-0.581225011621155
-0.0690033821862082,6.61793117680063,1.29186108948879,0.262264876707388,0.375629526352504,UBL3,-0.581259867524564
-0.183225890982097,3.12321321222204,1.29501760898086,0.261889461940149,0.375159969575168,ERV3-1,-0.581881976616082
-0.230907835410721,1.94195566115756,1.28412205624613,0.261574782256453,0.374750262749958,KCNV1,-0.582404127529631
-0.142080995606728,6.7868339479078,1.29604685523148,0.261504792240524,0.374707067599557,CCDC14,-0.582520348003034
-0.210692480901053,1.65422950669291,1.27772506363432,0.261325505489822,0.374515581629575,ZNF460-AS1,-0.582818200862359
-0.133737546863545,2.51286115493406,1.29649651872573,0.261273744947728,0.374474109635074,STX5-DT,-0.582904229756837
